"","epi_ctry","epi_subj","question","response","question_text"
"6270","China",20476,"epi_2_08",0,"8. Some people say that they have felt the divine or supernatural touch them on the shoulder, or the head, or somewhere on their body. Has this happened to you?"
"6271","China",20479,"epi_2_08",0,"8. Some people say that they have felt the divine or supernatural touch them on the shoulder, or the head, or somewhere on their body. Has this happened to you?"
"6272","China",20480,"epi_2_08",0,"8. Some people say that they have felt the divine or supernatural touch them on the shoulder, or the head, or somewhere on their body. Has this happened to you?"
"6273","China",20483,"epi_2_08",0,"8. Some people say that they have felt the divine or supernatural touch them on the shoulder, or the head, or somewhere on their body. Has this happened to you?"
"6274","China",20484,"epi_2_08",0,"8. Some people say that they have felt the divine or supernatural touch them on the shoulder, or the head, or somewhere on their body. Has this happened to you?"
"6275","China",20487,"epi_2_08",0,"8. Some people say that they have felt the divine or supernatural touch them on the shoulder, or the head, or somewhere on their body. Has this happened to you?"
"6276","China",20488,"epi_2_08",0,"8. Some people say that they have felt the divine or supernatural touch them on the shoulder, or the head, or somewhere on their body. Has this happened to you?"
"6277","China",20491,"epi_2_08",0,"8. Some people say that they have felt the divine or supernatural touch them on the shoulder, or the head, or somewhere on their body. Has this happened to you?"
"6278","China",20492,"epi_2_08",0,"8. Some people say that they have felt the divine or supernatural touch them on the shoulder, or the head, or somewhere on their body. Has this happened to you?"
"6279","China",20495,"epi_2_08",0,"8. Some people say that they have felt the divine or supernatural touch them on the shoulder, or the head, or somewhere on their body. Has this happened to you?"
"6280","China",20496,"epi_2_08",0,"8. Some people say that they have felt the divine or supernatural touch them on the shoulder, or the head, or somewhere on their body. Has this happened to you?"
"6281","China",20499,"epi_2_08",0,"8. Some people say that they have felt the divine or supernatural touch them on the shoulder, or the head, or somewhere on their body. Has this happened to you?"
"6282","China",20500,"epi_2_08",0,"8. Some people say that they have felt the divine or supernatural touch them on the shoulder, or the head, or somewhere on their body. Has this happened to you?"
"6283","China",20503,"epi_2_08",0,"8. Some people say that they have felt the divine or supernatural touch them on the shoulder, or the head, or somewhere on their body. Has this happened to you?"
"6284","China",20504,"epi_2_08",0,"8. Some people say that they have felt the divine or supernatural touch them on the shoulder, or the head, or somewhere on their body. Has this happened to you?"
"6285","China",20507,"epi_2_08",0,"8. Some people say that they have felt the divine or supernatural touch them on the shoulder, or the head, or somewhere on their body. Has this happened to you?"
"6286","China",20508,"epi_2_08",0,"8. Some people say that they have felt the divine or supernatural touch them on the shoulder, or the head, or somewhere on their body. Has this happened to you?"
"6287","China",20511,"epi_2_08",0,"8. Some people say that they have felt the divine or supernatural touch them on the shoulder, or the head, or somewhere on their body. Has this happened to you?"
"6288","China",20512,"epi_2_08",0,"8. Some people say that they have felt the divine or supernatural touch them on the shoulder, or the head, or somewhere on their body. Has this happened to you?"
"6289","China",20515,"epi_2_08",0,"8. Some people say that they have felt the divine or supernatural touch them on the shoulder, or the head, or somewhere on their body. Has this happened to you?"
"6290","China",20516,"epi_2_08",0,"8. Some people say that they have felt the divine or supernatural touch them on the shoulder, or the head, or somewhere on their body. Has this happened to you?"
"6291","China",20519,"epi_2_08",0,"8. Some people say that they have felt the divine or supernatural touch them on the shoulder, or the head, or somewhere on their body. Has this happened to you?"
"6292","China",20520,"epi_2_08",0,"8. Some people say that they have felt the divine or supernatural touch them on the shoulder, or the head, or somewhere on their body. Has this happened to you?"
"6293","China",20523,"epi_2_08",0,"8. Some people say that they have felt the divine or supernatural touch them on the shoulder, or the head, or somewhere on their body. Has this happened to you?"
"6294","China",20524,"epi_2_08",0,"8. Some people say that they have felt the divine or supernatural touch them on the shoulder, or the head, or somewhere on their body. Has this happened to you?"
"6295","China",20527,"epi_2_08",0,"8. Some people say that they have felt the divine or supernatural touch them on the shoulder, or the head, or somewhere on their body. Has this happened to you?"
"6296","China",20528,"epi_2_08",0,"8. Some people say that they have felt the divine or supernatural touch them on the shoulder, or the head, or somewhere on their body. Has this happened to you?"
"6297","China",20531,"epi_2_08",0,"8. Some people say that they have felt the divine or supernatural touch them on the shoulder, or the head, or somewhere on their body. Has this happened to you?"
"6298","China",20532,"epi_2_08",0,"8. Some people say that they have felt the divine or supernatural touch them on the shoulder, or the head, or somewhere on their body. Has this happened to you?"
"6299","China",20535,"epi_2_08",0,"8. Some people say that they have felt the divine or supernatural touch them on the shoulder, or the head, or somewhere on their body. Has this happened to you?"
"6300","China",20536,"epi_2_08",0,"8. Some people say that they have felt the divine or supernatural touch them on the shoulder, or the head, or somewhere on their body. Has this happened to you?"
"6301","China",20539,"epi_2_08",0,"8. Some people say that they have felt the divine or supernatural touch them on the shoulder, or the head, or somewhere on their body. Has this happened to you?"
"6302","China",20540,"epi_2_08",0,"8. Some people say that they have felt the divine or supernatural touch them on the shoulder, or the head, or somewhere on their body. Has this happened to you?"
"6303","China",20543,"epi_2_08",0,"8. Some people say that they have felt the divine or supernatural touch them on the shoulder, or the head, or somewhere on their body. Has this happened to you?"
